1517160,-0.06,-0.19,-1.85,0.05,-0.01,1.01,0.10,-0.03,-0.53
1522160,0.08,-0.14,-2.91,0.06,-0.00,1.00,0.10,-0.03,-0.53
1527160,0.09,-0.45,-3.93,0.05,-0.00,1.00,0.10,-0.03,-0.53
1532156,0.24,-0.09,-4.75,0.07,0.00,1.00,0.10,-0.03,-0.53
1537160,0.23,-0.50,-5.44,0.04,0.01,1.00,0.10,-0.03,-0.53
1542156,0.03,-0.18,-5.81,0.04,0.00,1.01,0.10,-0.03,-0.53
1547156,0.25,-0.31,-5.88,0.03,0.01,1.00,0.10,-0.03,-0.53
1552156,0.10,-0.07,-5.33,0.03,0.01,1.01,0.10,-0.03,-0.53
1557160,0.06,-0.34,-5.00,0.04,0.01,1.00,0.10,-0.03,-0.53
1562160,0.24,-0.47,-4.07,0.04,0.00,1.00,0.10,-0.03,-0.53
1567160,0.11,-0.16,-3.40,0.06,0.01,1.00,0.10,-0.03,-0.53
1572156,0.10,-0.24,-2.47,0.05,0.01,0.99,0.10,-0.03,-0.53
1577156,-0.10,0.04,-1.01,0.06,0.01,1.00,0.10,-0.03,-0.53
1582160,0.11,0.04,-0.15,0.04,0.00,0.99,0.10,-0.03,-0.53
1587156,0.02,0.04,0.02,0.01,0.00,1.00,0.10,-0.03,-0.53
1592160,-0.09,0.14,-0.05,0.00,-0.01,0.99,0.10,-0.03,-0.53
1597156,-0.12,-0.02,0.00,0.01,0.00,1.00,0.10,-0.03,-0.53
